index,value
584,61.0
585,71.0
586,73.0
587,83.0
588,89.0
589,97.0
590,27.0
591,37.0
592,39.0
593,49.0
594,57.0
595,63.0
596,73.0
597,91.0
598,97.0
599,9.0
600,21.0
601,23.0
602,41.0
603,47.0
604,51.0
605,57.0
606,63.0
607,81.0
608,83.0
609,93.0
610,7.0
611,13.0
612,17.0
613,19.0
614,23.0
615,47.0
616,49.0
617,61.0
618,67.0
619,83.0
620,91.0
621,97.0
622,3.0
623,21.0
624,37.0
625,39.0
626,43.0
627,49.0
628,51.0
629,57.0
630,63.0
631,73.0
632,79.0
633,91.0
634,3.0
635,21.0
636,23.0
637,29.0
638,33.0
639,51.0
640,59.0
641,83.0
642,87.0
643,89.0
644,93.0
645,99.0
646,1.0
647,13.0
648,17.0
649,31.0
650,61.0
651,71.0
652,77.0
653,89.0
654,3.0
655,9.0
656,19.0
657,31.0
658,33.0
659,37.0
660,43.0
661,51.0
662,57.0
663,67.0
664,69.0
665,73.0
666,87.0
667,93.0
668,99.0
669,3.0
670,9.0
671,11.0
672,21.0
673,23.0
674,39.0
675,51.0
676,59.0
677,77.0
678,81.0
679,87.0
680,99.0
681,1.0
682,7.0
683,13.0
684,19.0
685,47.0
686,53.0
687,67.0
688,71.0
689,79.0
690,89.0
691,97.0
692,9.0
693,27.0
694,31.0
695,33.0
696,37.0
697,61.0
698,73.0
699,79.0
700,81.0
701,97.0
702,3.0
703,9.0
704,23.0
705,33.0
706,47.0
707,51.0
708,81.0
709,87.0
710,93.0
711,99.0
712,7.0
713,13.0
714,17.0
715,19.0
716,31.0
717,37.0
718,41.0
719,43.0
720,49.0
721,71.0
722,77.0
723,79.0
724,83.0
725,1.0
726,3.0
727,7.0
728,19.0
729,21.0
730,27.0
731,31.0
732,57.0
733,63.0
734,69.0
735,73.0
736,81.0
737,91.0
738,23.0
739,39.0
740,41.0
741,47.0
742,51.0
743,53.0
744,57.0
745,59.0
746,69.0
747,83.0
748,89.0
749,93.0
750,1.0
751,11.0
752,17.0
753,37.0
754,41.0
755,43.0
756,49.0
757,79.0
758,83.0
759,91.0
760,1.0
761,7.0
762,13.0
763,21.0
764,27.0
765,39.0
766,43.0
767,49.0
768,51.0
769,57.0
770,61.0
771,67.0
772,69.0
773,79.0
774,81.0
775,97.0
776,3.0
777,23.0
778,27.0
779,39.0
780,53.0
781,81.0
782,87.0
783,7.0
784,11.0
785,29.0
786,37.0
787,43.0
788,47.0
789,53.0
790,67.0
791,73.0
792,79.0
793,89.0
794,91.0
795,1.0
796,13.0
797,21.0
798,31.0
799,33.0
800,43.0
801,51.0
802,63.0
803,73.0
804,97.0
805,99.0
806,3.0
807,11.0
808,17.0
809,21.0
810,29.0
811,47.0
812,57.0
813,63.0
814,69.0
815,71.0
816,77.0
817,87.0
818,99.0
819,1.0
820,11.0
821,17.0
822,23.0
823,29.0
824,37.0
825,43.0
826,53.0
827,59.0
828,61.0
829,67.0
830,73.0
831,79.0
832,89.0
833,97.0
834,21.0
835,27.0
836,49.0
837,51.0
838,69.0
839,73.0
840,81.0
841,91.0
842,21.0
843,29.0
844,47.0
845,51.0
846,53.0
847,63.0
848,69.0
849,71.0
850,77.0
851,81.0
852,99.0
853,7.0
854,19.0
855,37.0
856,53.0
857,59.0
858,61.0
859,73.0
860,79.0
861,89.0
862,91.0
863,1.0
864,3.0
865,9.0
866,19.0
867,33.0
868,37.0
869,61.0
870,63.0
871,79.0
872,81.0
873,91.0
874,93.0
875,3.0
876,23.0
877,27.0
878,29.0
879,33.0
880,41.0
881,57.0
882,63.0
883,69.0
884,71.0
885,83.0
886,99.0
887,7.0
888,11.0
889,17.0
890,47.0
891,49.0
892,59.0
893,61.0
894,67.0
895,71.0
896,77.0
897,83.0
898,91.0
899,97.0
900,1.0
901,13.0
902,19.0
903,27.0
904,39.0
905,43.0
906,57.0
907,69.0
908,79.0
909,3.0
910,9.0
911,21.0
912,27.0
913,29.0
914,51.0
915,59.0
916,77.0
917,87.0
918,93.0
919,7.0
920,11.0
921,13.0
922,19.0
923,29.0
924,37.0
925,43.0
926,47.0
927,53.0
928,83.0
929,97.0
930,7.0
931,9.0
932,21.0
933,31.0
934,33.0
935,49.0
936,51.0
937,69.0
938,93.0
939,11.0
940,17.0
941,33.0
942,51.0
943,57.0
944,59.0
945,77.0
946,81.0
947,87.0
948,89.0
949,99.0
950,7.0
951,17.0
952,23.0
953,29.0
954,37.0
955,41.0
956,47.0
957,49.0
958,59.0
959,61.0
960,73.0
961,77.0
962,83.0
963,89.0
964,91.0
965,3.0
966,7.0
967,21.0
968,39.0
969,43.0
970,49.0
971,69.0
972,73.0
973,81.0
974,87.0
975,91.0
976,99.0
977,3.0
978,17.0
979,23.0
980,27.0
981,41.0
982,53.0
983,57.0
984,59.0
985,89.0
986,93.0
987,17.0
988,23.0
989,29.0
990,41.0
991,53.0
992,67.0
993,73.0
994,77.0
995,79.0
996,83.0
997,1.0
998,7.0
999,19.0
